timestamp,event_type,package
2026-03-02 21:23:17,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:23:17,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:23:18,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:23:18,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:23:22,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:23:22,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:23:23,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:23:23,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:23:23,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:23:24,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:23:48,NOTIFICATION_INTERRUPTION,com.google.android.youtube
2026-03-02 21:23:49,NOTIFICATION_SEEN,com.google.android.youtube
2026-03-02 21:24:21,SHORTCUT_INVOCATION,com.whatsapp
2026-03-02 21:25:37,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:25:37,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:25:38,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:25:38,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:25:38,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:25:39,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:25:41,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:25:42,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:25:43,SCREEN_NON_INTERACTIVE,android
2026-03-02 21:25:44,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:25:44,KEYGUARD_SHOWN,android
2026-03-02 21:25:44,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:27:41,STANDBY_BUCKET_CHANGED,com.google.android.gm
2026-03-02 21:32:24,SCREEN_INTERACTIVE,android
2026-03-02 21:32:24,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:32:25,KEYGUARD_HIDDEN,android
2026-03-02 21:32:28,NOTIFICATION_INTERRUPTION,org.telegram.messenger
2026-03-02 21:32:29,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:32:29,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:32:29,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:32:29,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:32:30,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:32:30,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:32:30,FOREGROUND_SERVICE_STOP,com.xiaomi.mipicks
2026-03-02 21:32:30,NOTIFICATION_SEEN,org.telegram.messenger
2026-03-02 21:32:30,NOTIFICATION_INTERRUPTION,org.telegram.messenger
2026-03-02 21:32:30,FOREGROUND_SERVICE_START,com.xiaomi.mipicks
2026-03-02 21:32:35,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:32:35,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:32:36,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:32:39,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:32:39,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:32:39,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:32:40,STANDBY_BUCKET_CHANGED,com.google.android.gm
2026-03-02 21:32:40,STANDBY_BUCKET_CHANGED,com.android.contacts
2026-03-02 21:32:40,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:32:40,ACTIVITY_RESUMED,com.android.contacts
2026-03-02 21:32:41,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:32:46,ACTIVITY_PAUSED,com.android.contacts
2026-03-02 21:32:46,ACTIVITY_RESUMED,com.android.incallui
2026-03-02 21:32:46,ACTIVITY_STOPPED,com.android.contacts
2026-03-02 21:32:54,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:32:54,ACTIVITY_STOPPED,com.android.incallui
2026-03-02 21:32:54,ACTIVITY_PAUSED,com.android.incallui
2026-03-02 21:32:54,ACTIVITY_RESUMED,com.android.contacts
2026-03-02 21:32:55,ACTIVITY_STOPPED,com.android.contacts
2026-03-02 21:32:58,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:32:58,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:32:58,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:32:58,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:32:58,STANDBY_BUCKET_CHANGED,com.android.camera
2026-03-02 21:32:58,STANDBY_BUCKET_CHANGED,com.linkedin.android
2026-03-02 21:32:58,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:32:59,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:33:00,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:33:00,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:33:00,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:33:01,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:33:01,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:33:02,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:33:31,SHORTCUT_INVOCATION,com.whatsapp
2026-03-02 21:33:50,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:33:51,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:33:51,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:33:52,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:33:52,ACTIVITY_RESUMED,com.android.contacts
2026-03-02 21:33:52,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:33:54,ACTIVITY_PAUSED,com.android.contacts
2026-03-02 21:33:54,ACTIVITY_RESUMED,com.android.incallui
2026-03-02 21:33:54,ACTIVITY_STOPPED,com.android.contacts
2026-03-02 21:34:02,NOTIFICATION_INTERRUPTION,com.meesho.supply
2026-03-02 21:34:12,ACTIVITY_STOPPED,com.android.incallui
2026-03-02 21:34:12,ACTIVITY_RESUMED,com.android.contacts
2026-03-02 21:34:12,ACTIVITY_PAUSED,com.android.incallui
2026-03-02 21:34:13,NOTIFICATION_INTERRUPTION,com.google.android.youtube
2026-03-02 21:34:14,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:34:15,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:34:15,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:34:15,ACTIVITY_STOPPED,com.android.contacts
2026-03-02 21:34:15,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:34:15,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:34:16,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:34:16,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:34:17,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:34:17,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:34:18,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:34:21,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:34:22,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:34:22,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:34:22,ACTIVITY_RESUMED,com.android.contacts
2026-03-02 21:34:23,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:34:23,ACTIVITY_PAUSED,com.android.contacts
2026-03-02 21:34:23,ACTIVITY_RESUMED,com.android.incallui
2026-03-02 21:34:24,ACTIVITY_STOPPED,com.android.contacts
2026-03-02 21:34:36,ACTIVITY_PAUSED,com.android.incallui
2026-03-02 21:34:36,ACTIVITY_RESUMED,com.android.contacts
2026-03-02 21:34:36,ACTIVITY_STOPPED,com.android.incallui
2026-03-02 21:34:40,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:34:41,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:34:41,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:34:41,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:34:41,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:34:41,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:34:41,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:34:41,ACTIVITY_STOPPED,com.android.contacts
2026-03-02 21:34:43,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:34:43,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:34:44,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:35:50,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:35:52,ACTIVITY_RESUMED,com.android.contacts
2026-03-02 21:35:52,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:35:52,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:35:52,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:35:53,ACTIVITY_PAUSED,com.android.contacts
2026-03-02 21:35:53,ACTIVITY_RESUMED,com.android.incallui
2026-03-02 21:35:54,ACTIVITY_STOPPED,com.android.contacts
2026-03-02 21:35:54,NOTIFICATION_INTERRUPTION,com.linkedin.android
2026-03-02 21:36:07,ACTIVITY_PAUSED,com.android.incallui
2026-03-02 21:36:07,ACTIVITY_RESUMED,com.android.contacts
2026-03-02 21:36:08,ACTIVITY_STOPPED,com.android.incallui
2026-03-02 21:36:08,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:36:09,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:36:09,ACTIVITY_STOPPED,com.android.contacts
2026-03-02 21:36:09,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:36:09,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:36:09,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:36:10,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:36:10,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:36:11,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:36:11,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:36:12,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:38:53,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:38:54,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:38:54,ACTIVITY_RESUMED,com.android.contacts
2026-03-02 21:38:54,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:38:55,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:38:57,ACTIVITY_PAUSED,com.android.contacts
2026-03-02 21:38:57,ACTIVITY_RESUMED,com.android.incallui
2026-03-02 21:38:57,ACTIVITY_STOPPED,com.android.contacts
2026-03-02 21:39:11,ACTIVITY_PAUSED,com.android.incallui
2026-03-02 21:39:11,ACTIVITY_RESUMED,com.android.contacts
2026-03-02 21:39:11,ACTIVITY_STOPPED,com.android.incallui
2026-03-02 21:39:11,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:39:12,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:39:12,ACTIVITY_STOPPED,com.android.contacts
2026-03-02 21:39:12,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:39:13,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:39:13,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:39:13,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:39:13,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:39:15,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:39:15,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:39:15,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:41:54,STANDBY_BUCKET_CHANGED,com.meesho.supply
2026-03-02 21:48:56,STANDBY_BUCKET_CHANGED,com.google.android.gm
2026-03-02 21:56:14,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:56:14,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:56:14,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:56:17,NOTIFICATION_SEEN,com.meesho.supply
2026-03-02 21:56:17,NOTIFICATION_SEEN,com.linkedin.android
2026-03-02 21:56:17,NOTIFICATION_SEEN,com.google.android.youtube
2026-03-02 21:56:21,ACTIVITY_RESUMED,com.whatsapp
2026-03-02 21:56:21,ACTIVITY_PAUSED,com.whatsapp
2026-03-02 21:56:22,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:56:25,ACTIVITY_STOPPED,com.whatsapp
2026-03-02 21:56:25,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:56:29,ACTIVITY_RESUMED,com.android.contacts
2026-03-02 21:56:29,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:56:30,STANDBY_BUCKET_CHANGED,com.google.android.gm
2026-03-02 21:56:30,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:56:34,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 21:56:35,ACTIVITY_STOPPED,com.android.contacts
2026-03-02 21:56:36,SCREEN_NON_INTERACTIVE,android
2026-03-02 21:56:36,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 21:56:36,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 21:56:36,KEYGUARD_SHOWN,android
2026-03-02 22:00:00,NOTIFICATION_INTERRUPTION,com.google.android.apps.wellbeing
2026-03-02 22:00:58,FOREGROUND_SERVICE_START,com.xiaomi.discover
2026-03-02 22:00:58,FOREGROUND_SERVICE_STOP,com.xiaomi.discover
2026-03-02 22:00:58,FOREGROUND_SERVICE_START,com.xiaomi.mipicks
2026-03-02 22:00:58,FOREGROUND_SERVICE_STOP,com.xiaomi.mipicks
2026-03-02 22:17:48,STANDBY_BUCKET_CHANGED,com.google.android.gm
2026-03-02 22:47:50,ACTIVITY_RESUMED,com.google.android.apps.wellbeing
2026-03-02 22:47:51,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-02 22:47:51,STANDBY_BUCKET_CHANGED,com.android.chrome
2026-03-02 22:47:51,STANDBY_BUCKET_CHANGED,com.google.android.youtube
2026-03-02 22:47:51,ACTIVITY_STOPPED,com.google.android.apps.wellbeing
2026-03-02 22:47:51,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-02 22:47:51,ACTIVITY_PAUSED,com.google.android.apps.wellbeing
2026-03-02 22:47:52,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,in.amazon.mShop.android.shopping
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.drishti.academy.app
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.drishti.academy.app
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.contactkeys
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.contactkeys
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,pdfscanner.scan.pdf.scanner.free
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,pdfscanner.scan.pdf.scanner.free
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.ludo.king
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.ludo.king
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,org.telegram.messenger
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.offshore.pikachu
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.offshore.pikachu
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,in.amazon.mShop.android.shopping
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.miui.mediaeditor
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.lbrc.PeriodCalendar
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.xiaomi.mi_care
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.xiaomi.mi_care
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.snapchat.android
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.snapchat.android
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.miui.android.fashiongallery
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.miui.android.fashiongallery
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.apps.nbu.files
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.apps.nbu.files
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.lbrc.PeriodCalendar
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.keep
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.apps.chromecast.app
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.apps.chromecast.app
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.grofers.customerapp
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.miui.mediaeditor
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.keep
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.grofers.customerapp
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.safetycore
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.safetycore
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,cn.wps.xiaomi.abroad.lite
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.canva.editor
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.canva.editor
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.earth
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.earth
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.ims
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.ims
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.pinterest
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.pinterest
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.xiaomi.smarthome
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.meesho.supply
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.meesho.supply
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.linkedin.android
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,cn.wps.xiaomi.abroad.lite
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,droom.sleepIfUCan
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,app.zophop
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,app.zophop
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.apps.adm
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.apps.docs
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.apps.docs
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.google.android.apps.adm
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.openai.chatgpt
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,in.startv.hotstar
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,in.startv.hotstar
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.whereismytrain.android
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.whereismytrain.android
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.openai.chatgpt
2026-03-02 23:10:29,STANDBY_BUCKET_CHANGED,com.linkedin.android
2026-03-02 23:10:35,STANDBY_BUCKET_CHANGED,com.whatsapp
2026-03-02 23:10:35,STANDBY_BUCKET_CHANGED,com.android.contacts
2026-03-02 23:10:35,STANDBY_BUCKET_CHANGED,droom.sleepIfUCan
2026-03-02 23:10:35,STANDBY_BUCKET_CHANGED,com.xiaomi.smarthome
2026-03-02 23:10:39,FOREGROUND_SERVICE_START,com.android.mms
2026-03-02 23:10:39,FOREGROUND_SERVICE_START,com.android.mms
2026-03-02 23:10:39,FOREGROUND_SERVICE_STOP,com.android.mms
2026-03-02 23:10:39,FOREGROUND_SERVICE_START,com.android.mms
2026-03-02 23:10:40,FOREGROUND_SERVICE_STOP,com.android.mms
2026-03-02 23:10:40,FOREGROUND_SERVICE_STOP,com.android.mms
2026-03-02 23:10:43,SHORTCUT_INVOCATION,com.google.android.gm
2026-03-02 23:10:43,SHORTCUT_INVOCATION,com.google.android.gm
2026-03-02 23:10:43,SHORTCUT_INVOCATION,com.google.android.gm
2026-03-02 23:45:01,NOTIFICATION_INTERRUPTION,com.android.deskclock
2026-03-02 23:59:46,STANDBY_BUCKET_CHANGED,com.google.android.apps.wellbeing
2026-03-02 23:59:46,STANDBY_BUCKET_CHANGED,com.whatsapp
2026-03-03 00:35:05,ACTIVITY_RESUMED,com.google.android.apps.wellbeing
2026-03-03 00:35:05,STANDBY_BUCKET_CHANGED,com.google.android.apps.wellbeing
2026-03-03 00:35:05,ACTIVITY_PAUSED,com.google.android.apps.wellbeing
2026-03-03 00:35:05,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-03 00:35:05,ACTIVITY_STOPPED,com.google.android.apps.wellbeing
2026-03-03 00:35:05,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-03 00:35:05,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-03 01:47:46,STANDBY_BUCKET_CHANGED,droom.sleepIfUCan
2026-03-03 01:47:46,STANDBY_BUCKET_CHANGED,com.google.android.apps.wellbeing
2026-03-03 02:30:01,FOREGROUND_SERVICE_STOP,com.xiaomi.discover
2026-03-03 02:30:01,FOREGROUND_SERVICE_START,com.xiaomi.discover
2026-03-03 02:53:48,STANDBY_BUCKET_CHANGED,com.whatsapp
2026-03-03 03:00:01,NOTIFICATION_INTERRUPTION,com.android.deskclock
2026-03-03 03:31:09,ACTIVITY_RESUMED,com.google.android.apps.wellbeing
2026-03-03 03:31:09,STANDBY_BUCKET_CHANGED,com.google.android.apps.wellbeing
2026-03-03 03:31:09,ACTIVITY_PAUSED,com.google.android.apps.wellbeing
2026-03-03 03:31:09,ACTIVITY_RESUMED,com.mi.android.globallauncher
2026-03-03 03:31:09,ACTIVITY_STOPPED,com.google.android.apps.wellbeing
2026-03-03 03:31:09,ACTIVITY_PAUSED,com.mi.android.globallauncher
2026-03-03 03:31:09,ACTIVITY_STOPPED,com.mi.android.globallauncher
2026-03-03 03:45:02,STANDBY_BUCKET_CHANGED,cn.wps.xiaomi.abroad.lite
2026-03-03 03:45:02,STANDBY_BUCKET_CHANGED,cn.wps.xiaomi.abroad.lite
2026-03-03 03:45:02,STANDBY_BUCKET_CHANGED,cn.wps.xiaomi.abroad.lite
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.google.android.contactkeys
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.drishti.academy.app
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.drishti.academy.app
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.offshore.pikachu
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,in.amazon.mShop.android.shopping
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,in.amazon.mShop.android.shopping
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.google.android.contactkeys
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.drishti.academy.app
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.google.android.contactkeys
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,org.telegram.messenger
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,pdfscanner.scan.pdf.scanner.free
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,pdfscanner.scan.pdf.scanner.free
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.ludo.king
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.ludo.king
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.ludo.king
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,in.amazon.mShop.android.shopping
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,org.telegram.messenger
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,org.telegram.messenger
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.offshore.pikachu
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,pdfscanner.scan.pdf.scanner.free
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.miui.mediaeditor
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.snapchat.android
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.xiaomi.mi_care
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.grofers.customerapp
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.grofers.customerapp
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.grofers.customerapp
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.google.android.apps.chromecast.app
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.google.android.apps.chromecast.app
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.google.android.apps.chromecast.app
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.lbrc.PeriodCalendar
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.lbrc.PeriodCalendar
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.lbrc.PeriodCalendar
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.google.android.apps.nbu.files
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.google.android.apps.nbu.files
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.google.android.apps.nbu.files
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.miui.android.fashiongallery
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.miui.android.fashiongallery
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.miui.android.fashiongallery
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.snapchat.android
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.snapchat.android
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.xiaomi.mi_care
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.xiaomi.mi_care
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.miui.mediaeditor
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.offshore.pikachu
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.miui.mediaeditor
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.google.android.keep
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.whereismytrain.android
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.linkedin.android
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.linkedin.android
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.linkedin.android
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.meesho.supply
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.meesho.supply
2026-03-03 03:45:03,STANDBY_BUCKET_CHANGED,com.xiaomi.smarthome
